Cell	Group	Amp	Shape	Rep	Spikes
34	8	1	3	2	1
34	8	1	4	2	1
34	8	2	1	2	0
34	8	2	2	2	1
34	8	2	3	2	2
34	8	2	4	2	2
34	8	3	1	2	1
34	8	3	2	2	3
34	8	3	3	2	2
34	8	3	4	2	1
34	8	1	1	3	0
34	8	1	2	3	0
34	8	1	3	3	1
34	8	1	4	3	1
34	8	2	1	3	0
34	8	2	2	3	1
34	8	2	3	3	2
34	8	2	4	3	1
34	8	3	1	3	1
34	8	3	2	3	2
34	8	3	3	3	1
34	8	3	4	3	1
34	8	1	1	4	0
34	8	1	2	4	0
34	8	1	3	4	1
34	8	1	4	4	1
34	8	2	1	4	1
34	8	2	2	4	1
34	8	2	3	4	1
34	8	2	4	4	1
34	8	3	1	4	1
34	8	3	2	4	2
34	8	3	3	4	2
34	8	3	4	4	2
34	8	1	1	5	0
34	8	1	2	5	0
34	8	1	3	5	1
34	8	1	4	5	1
34	8	2	1	5	1
34	8	2	2	5	1
34	8	2	3	5	1
34	8	2	4	5	1
34	8	3	1	5	1
34	8	3	2	5	1
34	8	3	3	5	1
34	8	3	4	5	1
35	8	1	1	1	0
35	8	1	2	1	0
35	8	1	3	1	7
35	8	1	4	1	7
35	8	2	1	1	1
35	8	2	2	1	3
35	8	2	3	1	8
35	8	2	4	1	9
35	8	3	1	1	3
35	8	3	2	1	6
35	8	3	3	1	11
35	8	3	4	1	11
35	8	1	1	2	0
35	8	1	2	2	1
35	8	1	3	2	5
35	8	1	4	2	6
35	8	2	1	2	1
35	8	2	2	2	4
35	8	2	3	2	9
35	8	2	4	2	10
35	8	3	1	2	2
35	8	3	2	2	5
35	8	3	3	2	10
35	8	3	4	2	8
35	8	1	1	3	0
35	8	1	2	3	3
35	8	1	3	3	5
35	8	1	4	3	5
35	8	2	1	3	2
35	8	2	2	3	3
35	8	2	3	3	8
35	8	2	4	3	11
35	8	3	1	3	3
35	8	3	2	3	5
35	8	3	3	3	13
35	8	3	4	3	12
35	8	1	1	4	0
35	8	1	2	4	2
35	8	1	3	4	6
35	8	1	4	4	7
35	8	2	1	4	3
35	8	2	2	4	4
35	8	2	3	4	9
35	8	2	4	4	10
35	8	3	1	4	2
35	8	3	2	4	5
35	8	3	3	4	7
35	8	3	4	4	16
35	8	1	1	5	1
35	8	1	2	5	3
35	8	1	3	5	5
35	8	1	4	5	4
35	8	2	1	5	2
35	8	2	2	5	3
35	8	2	3	5	10
35	8	2	4	5	7
35	8	3	1	5	3
35	8	3	2	5	5
35	8	3	3	5	12
35	8	3	4	5	12
36	8	1	1	1	0
36	8	1	2	1	0
36	8	1	3	1	0
36	8	1	4	1	0
36	8	2	1	1	0
36	8	2	2	1	0
36	8	2	3	1	1
36	8	2	4	1	1
36	8	3	1	1	1
36	8	3	2	1	1
36	8	3	3	1	1
36	8	3	4	1	1
36	8	1	1	2	0
36	8	1	2	2	0
36	8	1	3	2	0
36	8	1	4	2	0
36	8	2	1	2	0
36	8	2	2	2	0
36	8	2	3	2	1
36	8	2	4	2	1
36	8	3	1	2	1
36	8	3	2	2	1
36	8	3	3	2	2
36	8	3	4	2	2
36	8	1	1	3	0
36	8	1	2	3	0
36	8	1	3	3	0
36	8	1	4	3	0
36	8	2	1	3	0
36	8	2	2	3	1
36	8	2	3	3	1
36	8	2	4	3	1
36	8	3	1	3	1
36	8	3	2	3	2
36	8	3	3	3	2
36	8	3	4	3	1
36	8	1	1	4	0
36	8	1	2	4	0
36	8	1	3	4	0
36	8	1	4	4	0
36	8	2	1	4	0
36	8	2	2	4	1
36	8	2	3	4	1
36	8	2	4	4	1
36	8	3	1	4	1
36	8	3	2	4	2
36	8	3	3	4	1
36	8	3	4	4	1
36	8	1	1	5	0
36	8	1	2	5	0
36	8	1	3	5	0
36	8	1	4	5	0
36	8	2	1	5	0
36	8	2	2	5	2
36	8	2	3	5	2
36	8	2	4	5	1
36	8	3	1	5	2
36	8	3	2	5	1
36	8	3	3	5	1
36	8	3	4	5	1
37	8	1	1	1	0
37	8	1	2	1	0
37	8	1	3	1	1
37	8	1	4	1	1
37	8	2	1	1	0
37	8	2	2	1	1
37	8	2	3	1	2
37	8	2	4	1	2
37	8	3	1	1	1
37	8	3	2	1	2
37	8	3	3	1	3
37	8	3	4	1	2
37	8	1	1	2	0
37	8	1	2	2	0
37	8	1	3	2	1
37	8	1	4	2	1
37	8	2	1	2	0
37	8	2	2	2	1
37	8	2	3	2	2
37	8	2	4	2	2
37	8	3	1	2	1
37	8	3	2	2	1
37	8	3	3	2	2
37	8	3	4	2	2
37	8	1	1	3	0
37	8	1	2	3	0
37	8	1	3	3	1
37	8	1	4	3	1
37	8	2	1	3	0
37	8	2	2	3	0
37	8	2	3	3	1
37	8	2	4	3	2
37	8	3	1	3	1
37	8	3	2	3	2
37	8	3	3	3	2
37	8	3	4	3	2
37	8	1	1	4	0
37	8	1	2	4	0
37	8	1	3	4	1
37	8	1	4	4	1
37	8	2	1	4	0
37	8	2	2	4	1
37	8	2	3	4	2
37	8	2	4	4	2
37	8	3	1	4	1
37	8	3	2	4	2
37	8	3	3	4	3
37	8	3	4	4	2
37	8	1	1	5	0
37	8	1	2	5	0
37	8	1	3	5	1
37	8	1	4	5	1
37	8	2	1	5	0
37	8	2	2	5	1
37	8	2	3	5	2
37	8	2	4	5	3
37	8	3	1	5	1
37	8	3	2	5	2
37	8	3	3	5	4
37	8	3	4	5	3
38	8	1	1	1	0
38	8	1	2	1	0
38	8	1	3	1	0
38	8	1	4	1	0
38	8	2	1	1	0
38	8	2	2	1	0
38	8	2	3	1	3
38	8	2	4	1	4
38	8	3	1	1	1
38	8	3	2	1	2
38	8	3	3	1	3
38	8	3	4	1	3
38	8	1	1	2	0
38	8	1	2	2	0
38	8	1	3	2	0
38	8	1	4	2	0
38	8	2	1	2	0
38	8	2	2	2	0
38	8	2	3	2	3
38	8	2	4	2	4
38	8	3	1	2	0
38	8	3	2	2	2
38	8	3	3	2	3
38	8	3	4	2	4
38	8	1	1	3	0
38	8	1	2	3	0
38	8	1	3	3	0
38	8	1	4	3	0
38	8	2	1	3	0
38	8	2	2	3	0
38	8	2	3	3	3
38	8	2	4	3	5
38	8	3	1	3	0
38	8	3	2	3	2
38	8	3	3	3	6
38	8	3	4	3	5
38	8	1	1	4	0
38	8	1	2	4	0
38	8	1	3	4	0
38	8	1	4	4	0
38	8	2	1	4	0
38	8	2	2	4	0
38	8	2	3	4	4
38	8	2	4	4	4
38	8	3	1	4	0
38	8	3	2	4	2
38	8	3	3	4	5
38	8	3	4	4	4
38	8	1	1	5	0
38	8	1	2	5	0
38	8	1	3	5	0
38	8	1	4	5	0
38	8	2	1	5	0
38	8	2	2	5	0
38	8	2	3	5	3
38	8	2	4	5	3
38	8	3	1	5	0
38	8	3	2	5	1
38	8	3	3	5	5
38	8	3	4	5	4
39	8	1	1	1	0
39	8	1	2	1	0
39	8	1	3	1	2
39	8	1	4	1	1
39	8	2	1	1	0
39	8	2	2	1	0
39	8	2	3	1	3
39	8	2	4	1	5
39	8	3	1	1	0
39	8	3	2	1	1
39	8	3	3	1	3
39	8	3	4	1	5
39	8	1	1	2	0
39	8	1	2	2	0
39	8	1	3	2	0
39	8	1	4	2	1
39	8	2	1	2	0
39	8	2	2	2	0
39	8	2	3	2	3
39	8	2	4	2	3
39	8	3	1	2	0
39	8	3	2	2	2
39	8	3	3	2	5
39	8	3	4	2	2
39	8	1	1	3	0
39	8	1	2	3	0
39	8	1	3	3	0
39	8	1	4	3	1
39	8	2	1	3	0
39	8	2	2	3	0
39	8	2	3	3	4
39	8	2	4	3	3
39	8	3	1	3	0
39	8	3	2	3	1
39	8	3	3	3	5
39	8	3	4	3	3
39	8	1	1	4	0
39	8	1	2	4	0
39	8	1	3	4	0
39	8	1	4	4	1
39	8	2	1	4	0
39	8	2	2	4	0
39	8	2	3	4	3
39	8	2	4	4	5
39	8	3	1	4	0
39	8	3	2	4	1
39	8	3	3	4	5
39	8	3	4	4	5
39	8	1	1	5	0
39	8	1	2	5	0
39	8	1	3	5	0
39	8	1	4	5	1
39	8	2	1	5	0
39	8	2	2	5	0
39	8	2	3	5	3
39	8	2	4	5	4
39	8	3	1	5	0
39	8	3	2	5	2
39	8	3	3	5	3
39	8	3	4	5	6
40	8	1	1	1	0
40	8	1	2	1	0
40	8	1	3	1	0
40	8	1	4	1	0
40	8	2	1	1	0
40	8	2	2	1	1
40	8	2	3	1	6
40	8	2	4	1	9
40	8	3	1	1	2
40	8	3	2	1	6
40	8	3	3	1	9
40	8	3	4	1	11
40	8	1	1	2	0
40	8	1	2	2	0
40	8	1	3	2	0
40	8	1	4	2	0
40	8	2	1	2	0
40	8	2	2	2	2
40	8	2	3	2	8
40	8	2	4	2	5
40	8	3	1	2	2
40	8	3	2	2	4
40	8	3	3	2	12
40	8	3	4	2	11
40	8	1	1	3	0
40	8	1	2	3	0
40	8	1	3	3	0
40	8	1	4	3	0
40	8	2	1	3	0
40	8	2	2	3	2
40	8	2	3	3	6
40	8	2	4	3	7
40	8	3	1	3	2
40	8	3	2	3	5
40	8	3	3	3	10
40	8	3	4	3	10
40	8	1	1	4	0
40	8	1	2	4	0
40	8	1	3	4	0
40	8	1	4	4	0
40	8	2	1	4	0
40	8	2	2	4	2
40	8	2	3	4	5
40	8	2	4	4	9
40	8	3	1	4	3
40	8	3	2	4	4
40	8	3	3	4	11
40	8	3	4	4	9
40	8	1	1	5	0
40	8	1	2	5	0
40	8	1	3	5	0
40	8	1	4	5	0
40	8	2	1	5	0
40	8	2	2	5	3
40	8	2	3	5	6
40	8	2	4	5	5
40	8	3	1	5	3
40	8	3	2	5	5
40	8	3	3	5	8
40	8	3	4	5	8
41	8	1	1	1	0
41	8	1	2	1	0
41	8	1	3	1	0
41	8	1	4	1	0
41	8	2	1	1	0
41	8	2	2	1	0
41	8	2	3	1	0
41	8	2	4	1	0
41	8	3	1	1	1
41	8	3	2	1	1
41	8	3	3	1	1
41	8	3	4	1	0
41	8	1	1	2	0
41	8	1	2	2	0
41	8	1	3	2	0
41	8	1	4	2	0
41	8	2	1	2	0
41	8	2	2	2	0
41	8	2	3	2	0
41	8	2	4	2	1
41	8	3	1	2	1
41	8	3	2	2	1
41	8	3	3	2	1
41	8	3	4	2	1
41	8	1	1	3	0
41	8	1	2	3	0
41	8	1	3	3	0
41	8	1	4	3	0
41	8	2	1	3	0
41	8	2	2	3	0
41	8	2	3	3	1
41	8	2	4	3	0
41	8	3	1	3	1
41	8	3	2	3	1
41	8	3	3	3	1
41	8	3	4	3	1
41	8	1	1	4	0
41	8	1	2	4	0
41	8	1	3	4	0
41	8	1	4	4	0
41	8	2	1	4	0
41	8	2	2	4	0
41	8	2	3	4	0
41	8	2	4	4	0
41	8	3	1	4	1
41	8	3	2	4	1
41	8	3	3	4	1
41	8	3	4	4	1
41	8	1	1	5	0
41	8	1	2	5	0
41	8	1	3	5	0
41	8	1	4	5	0
41	8	2	1	5	0
41	8	2	2	5	0
41	8	2	3	5	0
41	8	2	4	5	0
41	8	3	1	5	1
41	8	3	2	5	1
41	8	3	3	5	1
41	8	3	4	5	0
42	8	1	1	1	0
42	8	1	2	1	0
42	8	1	3	1	0
42	8	1	4	1	0
42	8	2	1	1	0
42	8	2	2	1	0
42	8	2	3	1	0
42	8	2	4	1	2
42	8	3	1	1	0
42	8	3	2	1	0
42	8	3	3	1	3
42	8	3	4	1	5
42	8	1	1	2	0
42	8	1	2	2	0
42	8	1	3	2	0
42	8	1	4	2	0
42	8	2	1	2	0
42	8	2	2	2	0
42	8	2	3	2	0
42	8	2	4	2	1
42	8	3	1	2	0
42	8	3	2	2	1
42	8	3	3	2	2
42	8	3	4	2	3
42	8	1	1	3	0
42	8	1	2	3	0
42	8	1	3	3	0
42	8	1	4	3	0
42	8	2	1	3	0
42	8	2	2	3	0
42	8	2	3	3	0
42	8	2	4	3	1
42	8	3	1	3	0
42	8	3	2	3	1
42	8	3	3	3	3
42	8	3	4	3	3
42	8	1	1	4	0
42	8	1	2	4	0
42	8	1	3	4	0
42	8	1	4	4	0
42	8	2	1	4	0
42	8	2	2	4	0
42	8	2	3	4	1
42	8	2	4	4	3
42	8	3	1	4	0
42	8	3	2	4	0
42	8	3	3	4	3
42	8	3	4	4	3
42	8	1	1	5	0
42	8	1	2	5	0
42	8	1	3	5	0
42	8	1	4	5	0
42	8	2	1	5	0
42	8	2	2	5	0
42	8	2	3	5	0
42	8	2	4	5	2
42	8	3	1	5	0
42	8	3	2	5	1
42	8	3	3	5	2
42	8	3	4	5	5
43	8	1	1	1	0
43	8	1	2	1	0
43	8	1	3	1	1
43	8	1	4	1	1
43	8	2	1	1	0
43	8	2	2	1	1
43	8	2	3	1	2
43	8	2	4	1	3
43	8	3	1	1	1
43	8	3	2	1	2
43	8	3	3	1	4
43	8	3	4	1	2
43	8	1	1	2	0
43	8	1	2	2	0
43	8	1	3	2	0
43	8	1	4	2	1
43	8	2	1	2	0
43	8	2	2	2	1
43	8	2	3	2	2
43	8	2	4	2	3
43	8	3	1	2	2
43	8	3	2	2	2
43	8	3	3	2	3
43	8	3	4	2	2
43	8	1	1	3	0
43	8	1	2	3	0
43	8	1	3	3	0
43	8	1	4	3	0
43	8	2	1	3	0
43	8	2	2	3	1
43	8	2	3	3	2
43	8	2	4	3	2
43	8	3	1	3	2
43	8	3	2	3	2
43	8	3	3	3	2
43	8	3	4	3	2
43	8	1	1	4	0
43	8	1	2	4	0
43	8	1	3	4	0
43	8	1	4	4	1
43	8	2	1	4	0
43	8	2	2	4	2
43	8	2	3	4	2
43	8	2	4	4	2
43	8	3	1	4	1
43	8	3	2	4	2
43	8	3	3	4	2
43	8	3	4	4	2
43	8	1	1	5	0
43	8	1	2	5	0
43	8	1	3	5	1
43	8	1	4	5	1
43	8	2	1	5	0
43	8	2	2	5	1
43	8	2	3	5	2
43	8	2	4	5	2
43	8	3	1	5	1
43	8	3	2	5	1
43	8	3	3	5	3
43	8	3	4	5	2
44	8	1	1	1	0
44	8	1	2	1	0
44	8	1	3	1	3
44	8	1	4	1	5
44	8	2	1	1	0
44	8	2	2	1	2
44	8	2	3	1	8
44	8	2	4	1	12
44	8	3	1	1	1
44	8	3	2	1	3
44	8	3	3	1	10
44	8	3	4	1	5
44	8	1	1	2	0
44	8	1	2	2	0
44	8	1	3	2	1
44	8	1	4	2	6
44	8	2	1	2	0
44	8	2	2	2	2
44	8	2	3	2	10
44	8	2	4	2	14
44	8	3	1	2	1
44	8	3	2	2	3
44	8	3	3	2	13
44	8	3	4	2	14
44	8	1	1	3	0
44	8	1	2	3	0
44	8	1	3	3	6
44	8	1	4	3	7
44	8	2	1	3	1
44	8	2	2	3	1
44	8	2	3	3	10
44	8	2	4	3	16
44	8	3	1	3	1
44	8	3	2	3	4
44	8	3	3	3	11
44	8	3	4	3	14
44	8	1	1	4	0
44	8	1	2	4	0
44	8	1	3	4	5
44	8	1	4	4	6
44	8	2	1	4	1
44	8	2	2	4	2
44	8	2	3	4	9
44	8	2	4	4	16
44	8	3	1	4	2
44	8	3	2	4	4
44	8	3	3	4	11
44	8	3	4	4	9
44	8	1	1	5	0
44	8	1	2	5	0
44	8	1	3	5	3
44	8	1	4	5	7
44	8	2	1	5	1
44	8	2	2	5	2
44	8	2	3	5	10
44	8	2	4	5	14
44	8	3	1	5	1
44	8	3	2	5	0
44	8	3	3	5	0
44	8	3	4	5	0
45	8	1	1	1	0
45	8	1	2	1	0
45	8	1	3	1	3
45	8	1	4	1	6
45	8	2	1	1	1
45	8	2	2	1	2
45	8	2	3	1	9
45	8	2	4	1	17
45	8	3	1	1	2
45	8	3	2	1	4
45	8	3	3	1	20
45	8	3	4	1	30
45	8	1	1	2	0
45	8	1	2	2	0
45	8	1	3	2	6
45	8	1	4	2	3
45	8	2	1	2	1
45	8	2	2	2	1
45	8	2	3	2	7
45	8	2	4	2	16
45	8	3	1	2	1
45	8	3	2	2	3
45	8	3	3	2	14
45	8	3	4	2	28
45	8	1	1	3	0
45	8	1	2	3	0
45	8	1	3	3	1
45	8	1	4	3	2
45	8	2	1	3	0
45	8	2	2	3	0
45	8	2	3	3	7
45	8	2	4	3	10
45	8	3	1	3	1
45	8	3	2	3	3
45	8	3	3	3	16
45	8	3	4	3	26
45	8	1	1	4	0
45	8	1	2	4	0
45	8	1	3	4	0
45	8	1	4	4	1
45	8	2	1	4	0
45	8	2	2	4	1
45	8	2	3	4	8
45	8	2	4	4	16
45	8	3	1	4	1
45	8	3	2	4	4
45	8	3	3	4	15
45	8	3	4	4	28
45	8	1	1	5	0
45	8	1	2	5	0
45	8	1	3	5	1
45	8	1	4	5	4
45	8	2	1	5	0
45	8	2	2	5	2
45	8	2	3	5	10
45	8	2	4	5	17
45	8	3	1	5	2
45	8	3	2	5	4
45	8	3	3	5	16
45	8	3	4	5	28
46	0	1	1	1	0
46	0	1	2	1	0
46	0	1	3	1	0
46	0	1	4	1	0
46	0	2	1	1	0
46	0	2	2	1	0
46	0	2	3	1	0
46	0	2	4	1	0
46	0	3	1	1	0
46	0	3	2	1	1
46	0	3	3	1	1
46	0	3	4	1	0
46	0	1	1	2	0
46	0	1	2	2	0
46	0	1	3	2	0
46	0	1	4	2	0
46	0	2	1	2	0
46	0	2	2	2	0
46	0	2	3	2	0
46	0	2	4	2	1
46	0	3	1	2	0
46	0	3	2	2	1
46	0	3	3	2	1
46	0	3	4	2	1
46	0	1	1	3	0
46	0	1	2	3	0
46	0	1	3	3	0
46	0	1	4	3	0
46	0	2	1	3	0
46	0	2	2	3	0
46	0	2	3	3	1
46	0	2	4	3	0
46	0	3	1	3	0
46	0	3	2	3	1
46	0	3	3	3	1
46	0	3	4	3	0
46	0	1	1	4	0
46	0	1	2	4	0
46	0	1	3	4	0
46	0	1	4	4	0
46	0	2	1	4	0
46	0	2	2	4	0
46	0	2	3	4	0
46	0	2	4	4	0
46	0	3	1	4	0
46	0	3	2	4	1
46	0	3	3	4	1
46	0	3	4	4	1
46	0	1	1	5	0
46	0	1	2	5	0
46	0	1	3	5	0
46	0	1	4	5	0
46	0	2	1	5	0
46	0	2	2	5	0
46	0	2	3	5	0
46	0	2	4	5	0
46	0	3	1	5	0
46	0	3	2	5	0
46	0	3	3	5	2
46	0	3	4	5	0
47	0	1	1	1	0
47	0	1	2	1	0
47	0	1	3	1	0
47	0	1	4	1	0
47	0	2	1	1	0
47	0	2	2	1	1
47	0	2	3	1	1
47	0	2	4	1	1
47	0	3	1	1	1
47	0	3	2	1	1
47	0	3	3	1	1
47	0	3	4	1	1
47	0	1	1	2	0
47	0	1	2	2	0
47	0	1	3	2	1
47	0	1	4	2	1
47	0	2	1	2	1
47	0	2	2	2	1
47	0	2	3	2	1
47	0	2	4	2	1
47	0	3	1	2	1
47	0	3	2	2	1
47	0	3	3	2	1
47	0	3	4	2	1
47	0	1	1	3	0
47	0	1	2	3	0
47	0	1	3	3	0
47	0	1	4	3	0
47	0	2	1	3	1
47	0	2	2	3	1
47	0	2	3	3	1
47	0	2	4	3	1
47	0	3	1	3	1
47	0	3	2	3	1
47	0	3	3	3	1
47	0	3	4	3	1
47	0	1	1	4	0
47	0	1	2	4	0
47	0	1	3	4	0
47	0	1	4	4	0
47	0	2	1	4	1
47	0	2	2	4	1
47	0	2	3	4	1
47	0	2	4	4	1
47	0	3	1	4	1
47	0	3	2	4	1
47	0	3	3	4	1
47	0	3	4	4	1
47	0	1	1	5	0
47	0	1	2	5	0
47	0	1	3	5	0
47	0	1	4	5	1
47	0	2	1	5	1
47	0	2	2	5	1
47	0	2	3	5	1
47	0	2	4	5	1
47	0	3	1	5	1
47	0	3	2	5	1
47	0	3	3	5	1
47	0	3	4	5	1
48	0	1	1	1	0
48	0	1	2	1	0
48	0	1	3	1	0
48	0	1	4	1	0
48	0	2	1	1	0
48	0	2	2	1	1
48	0	2	3	1	1
48	0	2	4	1	1
48	0	3	1	1	1
48	0	3	2	1	1
48	0	3	3	1	2
48	0	3	4	1	2
48	0	1	1	2	0
48	0	1	2	2	0
48	0	1	3	2	0
48	0	1	4	2	0
48	0	2	1	2	0
48	0	2	2	2	1
48	0	2	3	2	1
48	0	2	4	2	1
48	0	3	1	2	1
48	0	3	2	2	1
48	0	3	3	2	2
48	0	3	4	2	1
48	0	1	1	3	0
48	0	1	2	3	0
48	0	1	3	3	0
48	0	1	4	3	0
48	0	2	1	3	0
48	0	2	2	3	1
48	0	2	3	3	1
48	0	2	4	3	1
48	0	3	1	3	1
48	0	3	2	3	1
48	0	3	3	3	2
48	0	3	4	3	1
48	0	1	1	4	0
48	0	1	2	4	0
48	0	1	3	4	0
48	0	1	4	4	0
48	0	2	1	4	1
48	0	2	2	4	1
48	0	2	3	4	1
48	0	2	4	4	1
48	0	3	1	4	1
48	0	3	2	4	1
48	0	3	3	4	1
48	0	3	4	4	2
48	0	1	1	5	0
48	0	1	2	5	0
48	0	1	3	5	1
48	0	1	4	5	0
48	0	2	1	5	1
48	0	2	2	5	1
48	0	2	3	5	1
48	0	2	4	5	1
48	0	3	1	5	1
48	0	3	2	5	1
48	0	3	3	5	2
48	0	3	4	5	1
49	0	1	1	1	0
49	0	1	2	1	0
49	0	1	3	1	1
49	0	1	4	1	0
49	0	2	1	1	0
49	0	2	2	1	1
49	0	2	3	1	1
49	0	2	4	1	1
49	0	3	1	1	1
49	0	3	2	1	1
49	0	3	3	1	1
49	0	3	4	1	1
49	0	1	1	2	0
49	0	1	2	2	0
49	0	1	3	2	0
49	0	1	4	2	0
49	0	2	1	2	0
49	0	2	2	2	1
49	0	2	3	2	1
49	0	2	4	2	1
49	0	3	1	2	1
49	0	3	2	2	1
49	0	3	3	2	1
49	0	3	4	2	1
49	0	1	1	3	0
49	0	1	2	3	0
49	0	1	3	3	0
49	0	1	4	3	0
49	0	2	1	3	0
49	0	2	2	3	1
49	0	2	3	3	1
49	0	2	4	3	1
49	0	3	1	3	1
49	0	3	2	3	1
49	0	3	3	3	1
49	0	3	4	3	1
49	0	1	1	4	0
49	0	1	2	4	0
49	0	1	3	4	0
49	0	1	4	4	0
49	0	2	1	4	0
49	0	2	2	4	1
49	0	2	3	4	1
49	0	2	4	4	1
49	0	3	1	4	1
49	0	3	2	4	1
49	0	3	3	4	1
49	0	3	4	4	1
49	0	1	1	5	0
49	0	1	2	5	0
49	0	1	3	5	0
49	0	1	4	5	0
49	0	2	1	5	0
49	0	2	2	5	1
49	0	2	3	5	1
49	0	2	4	5	1
49	0	3	1	5	1
49	0	3	2	5	1
49	0	3	3	5	1
49	0	3	4	5	1
50	0	1	1	1	0
50	0	1	2	1	1
50	0	1	3	1	0
50	0	1	4	1	1
50	0	2	1	1	1
50	0	2	2	1	1
50	0	2	3	1	4
50	0	2	4	1	2
50	0	3	1	1	1
50	0	3	2	1	2
50	0	3	3	1	2
50	0	3	4	1	3
50	0	1	1	2	0
50	0	1	2	2	0
50	0	1	3	2	1
50	0	1	4	2	2
50	0	2	1	2	1
50	0	2	2	2	1
50	0	2	3	2	3
50	0	2	4	2	4
50	0	3	1	2	1
50	0	3	2	2	3
50	0	3	3	2	3
50	0	3	4	2	2
50	0	1	1	3	0
50	0	1	2	3	0
50	0	1	3	3	1
50	0	1	4	3	1
50	0	2	1	3	1
50	0	2	2	3	2
50	0	2	3	3	2
50	0	2	4	3	1
50	0	3	1	3	1
50	0	3	2	3	2
50	0	3	3	3	2
50	0	3	4	3	3
50	0	1	1	4	1
50	0	1	2	4	1
50	0	1	3	4	2
50	0	1	4	4	1
50	0	2	1	4	1
50	0	2	2	4	1
50	0	2	3	4	1
50	0	2	4	4	2
50	0	3	1	4	1
50	0	3	2	4	1
50	0	3	3	4	2
50	0	3	4	4	2
50	0	1	1	5	1
50	0	1	2	5	0
50	0	1	3	5	1
50	0	1	4	5	1
50	0	2	1	5	1
50	0	2	2	5	1
50	0	2	3	5	2
50	0	2	4	5	2
50	0	3	1	5	1
50	0	3	2	5	2
50	0	3	3	5	2
50	0	3	4	5	3
51	0	1	1	1	0
51	0	1	2	1	0
51	0	1	3	1	0
51	0	1	4	1	0
51	0	2	1	1	0
51	0	2	2	1	0
51	0	2	3	1	0
51	0	2	4	1	0
51	0	3	1	1	1
51	0	3	2	1	1
51	0	3	3	1	1
51	0	3	4	1	0
51	0	1	1	2	0
51	0	1	2	2	0
51	0	1	3	2	0
51	0	1	4	2	0
51	0	2	1	2	0
51	0	2	2	2	1
51	0	2	3	2	0
51	0	2	4	2	0
51	0	3	1	2	1
51	0	3	2	2	1
51	0	3	3	2	1
51	0	3	4	2	0
51	0	1	1	3	0
51	0	1	2	3	0
51	0	1	3	3	0
51	0	1	4	3	0
51	0	2	1	3	0
51	0	2	2	3	1
51	0	2	3	3	0
51	0	2	4	3	0
51	0	3	1	3	1
51	0	3	2	3	1
51	0	3	3	3	1
51	0	3	4	3	0
51	0	1	1	4	0
51	0	1	2	4	0
51	0	1	3	4	0
51	0	1	4	4	0
51	0	2	1	4	0
51	0	2	2	4	1
51	0	2	3	4	0
51	0	2	4	4	0
51	0	3	1	4	1
51	0	3	2	4	1
51	0	3	3	4	1
51	0	3	4	4	0
51	0	1	1	5	0
51	0	1	2	5	0
51	0	1	3	5	0
51	0	1	4	5	0
51	0	2	1	5	0
51	0	2	2	5	1
51	0	2	3	5	1
51	0	2	4	5	0
51	0	3	1	5	1
51	0	3	2	5	1
51	0	3	3	5	1
51	0	3	4	5	0
52	0	1	1	1	0
52	0	1	2	1	0
52	0	1	3	1	2
52	0	1	4	1	1
52	0	2	1	1	1
52	0	2	2	1	1
52	0	2	3	1	2
52	0	2	4	1	2
52	0	3	1	1	1
52	0	3	2	1	2
52	0	3	3	1	4
52	0	3	4	1	4
52	0	1	1	2	0
52	0	1	2	2	1
52	0	1	3	2	2
52	0	1	4	2	1
52	0	2	1	2	1
52	0	2	2	2	1
52	0	2	3	2	2
52	0	2	4	2	1
52	0	3	1	2	1
52	0	3	2	2	2
52	0	3	3	2	2
52	0	3	4	2	4
52	0	1	1	3	0
52	0	1	2	3	0
52	0	1	3	3	1
52	0	1	4	3	1
52	0	2	1	3	1
52	0	2	2	3	1
52	0	2	3	3	2
52	0	2	4	3	2
52	0	3	1	3	1
52	0	3	2	3	2
52	0	3	3	3	3
52	0	3	4	3	2
52	0	1	1	4	0
52	0	1	2	4	0
52	0	1	3	4	1
52	0	1	4	4	1
52	0	2	1	4	1
52	0	2	2	4	1
52	0	2	3	4	2
52	0	2	4	4	2
52	0	3	1	4	1
52	0	3	2	4	2
52	0	3	3	4	4
52	0	3	4	4	2
52	0	1	1	5	0
52	0	1	2	5	0
52	0	1	3	5	1
52	0	1	4	5	1
52	0	2	1	5	1
52	0	2	2	5	1
52	0	2	3	5	1
52	0	2	4	5	2
52	0	3	1	5	1
52	0	3	2	5	1
52	0	3	3	5	3
52	0	3	4	5	2
54	0	1	1	1	0
54	0	1	2	1	0
54	0	1	3	1	0
54	0	1	4	1	0
54	0	2	1	1	0
54	0	2	2	1	0
54	0	2	3	1	0
54	0	2	4	1	0
54	0	3	1	1	0
54	0	3	2	1	1
54	0	3	3	1	0
54	0	3	4	1	0
54	0	1	1	2	0
54	0	1	2	2	0
54	0	1	3	2	0
54	0	1	4	2	0
54	0	2	1	2	0
54	0	2	2	2	0
54	0	2	3	2	0
54	0	2	4	2	0
54	0	3	1	2	0
54	0	3	2	2	1
54	0	3	3	2	0
54	0	3	4	2	0
54	0	1	1	3	0
54	0	1	2	3	0
54	0	1	3	3	0
54	0	1	4	3	0
54	0	2	1	3	0
54	0	2	2	3	0
54	0	2	3	3	0
54	0	2	4	3	0
54	0	3	1	3	0
54	0	3	2	3	0
54	0	3	3	3	0
54	0	3	4	3	0
54	0	1	1	4	0
54	0	1	2	4	0
